Outlet,Year,Month,Item Name,Selling Price,Cost Price,Selling Qty
Baga,2022,June,Rasam,55,17.6,279
Baga,2022,June,Curd,100,32.0,170
Baga,2022,June,Buttermilk,60,19.2,390
Baga,2022,June,Lassi,105,33.6,414
Baga,2022,June,Fresh Juice,40,12.8,180
Baga,2022,June,Mango Lassi,140,46.2,366
Baga,2022,June,Sweet Lassi,150,48.0,379
Baga,2022,June,Jeera Rice,120,37.2,475
Baga,2022,June,Boiled Rice,45,13.95,348
Baga,2022,June,Steamed Veg,75,23.25,381
Baga,2022,June,Veg Salad,45,14.85,198
Baga,2022,June,Papad,110,33.0,88
Baga,2022,June,Pickle,40,12.0,430
Baga,2022,June,Chutney,75,24.75,412
Baga,2022,June,Sambar Vada,140,43.4,269
Baga,2022,June,Coconut Chutney,100,34.0,87
Baga,2022,June,Mint Chutney,50,15.5,230
Baga,2022,June,Tomato Chutney,95,31.35,452
Baga,2022,June,Ginger Tea,135,43.2,412
Baga,2022,June,Masala Tea,105,31.5,237
Baga,2022,June,Lemon Tea,75,24.75,498
Baga,2022,June,Soup,100,34.0,307
Baga,2022,June,Tomato Soup,90,27.9,489
Baga,2022,June,Veg Soup,95,29.45,479
Baga,2022,June,Sweet Pongal,70,21.7,398
Baga,2022,June,Dry Fruit Halwa,50,17.0,163
Baga,2022,June,Gulab Jamun,65,22.1,302
Baga,2022,June,Kesari,95,31.35,199
Baga,2022,June,Payasam,40,13.2,96
Baga,2022,July,Idli,80,27.2,234
Baga,2022,July,Vada,145,47.85,452
Baga,2022,July,Dosa,150,51.0,258
Baga,2022,July,Masala Dosa,75,25.5,24
Baga,2022,July,Onion Dosa,70,21.0,211
Baga,2022,July,Set Dosa,60,19.2,332
Baga,2022,July,Rava Dosa,90,27.0,274
Baga,2022,July,Paneer Dosa,65,20.8,180
Baga,2022,July,Ghee Roast,110,36.3,86
Baga,2022,July,Uttapam,125,38.75,175
Baga,2022,July,Onion Uttapam,40,12.4,215
Baga,2022,July,Tomato Uttapam,45,13.95,352
Baga,2022,July,Pongal,55,18.15,500
Baga,2022,July,Upma,80,26.4,360
Baga,2022,July,Poori Bhaji,115,36.8,499
Baga,2022,July,Kesari Bath,120,37.2,45
Baga,2022,July,Mini Tiffin,130,41.6,343
Baga,2022,July,Ghee Idli,65,22.1,464
Baga,2022,July,Ragi Dosa,45,14.85,91
Baga,2022,July,Neer Dosa,135,41.85,258
Baga,2022,July,Appam,140,47.6,338
Baga,2022,July,Idiappam,125,41.25,324
Baga,2022,July,Steamed Rice,85,25.5,238
Baga,2022,July,Lemon Rice,65,22.1,290
Baga,2022,July,Tomato Rice,115,34.5,237
Baga,2022,July,Curd Rice,50,15.0,309
Baga,2022,July,Sambar Rice,140,46.2,153
Baga,2022,July,Bisibele Bath,140,44.8,47
Baga,2022,July,Veg Pulao,115,37.95,376
Baga,2022,July,Veg Kurma,150,49.5,187
Baga,2022,July,Chapati Kurma,75,23.25,448
Baga,2022,July,Parotta,120,38.4,202
Baga,2022,July,Kothu Parotta,95,29.45,445
Baga,2022,July,Chole Batura,55,17.05,344
Baga,2022,July,Bhature,115,37.95,289
Baga,2022,July,Pesarattu,50,15.5,320
Baga,2022,July,Rava Idli,140,46.2,282
Baga,2022,July,Medu Vada,65,22.1,368
Baga,2022,July,Kharabath,110,37.4,344
Baga,2022,July,Kichdi,115,35.65,130
Baga,2022,July,Sagu Dosa,65,20.8,187
Baga,2022,July,Benne Dosa,40,12.8,326
Baga,2022,July,Veg Biryani,45,14.4,488
Baga,2022,July,Tamarind Rice,55,16.5,310
Baga,2022,July,Palak Dosa,50,15.5,265
Baga,2022,July,Coconut Rice,95,31.35,317
Baga,2022,July,Bun Dosa,100,30.0,461
Baga,2022,July,Dahi Vada,145,46.4,457
Baga,2022,July,Veg Sandwich,135,41.85,22
Baga,2022,July,Tea,55,16.5,434
Baga,2022,July,Coffee,95,29.45,104
Baga,2022,July,Filter Coffee,130,42.9,190
Baga,2022,July,Butter Dosa,85,25.5,212
Baga,2022,July,Plain Dosa,80,24.8,387
Baga,2022,July,Cheese Dosa,85,26.35,431
Baga,2022,July,Garlic Dosa,90,27.9,286
Baga,2022,July,Mysore Masala,50,15.5,363
Baga,2022,July,Ghee Mysore Dosa,85,27.2,380
Baga,2022,July,Podi Idli,50,16.5,490
Baga,2022,July,Mini Idli,50,17.0,64
Baga,2022,July,Idli Vada Combo,130,42.9,285
Baga,2022,July,Dosa Vada Combo,50,17.0,125
Baga,2022,July,Upma Pesarattu Combo,140,42.0,118
Baga,2022,July,South Indian Meals,55,18.15,469
Baga,2022,July,Veg Meals,90,28.8,422
Baga,2022,July,Thali,130,39.0,186
Baga,2022,July,Chapati,75,24.0,218
Baga,2022,July,Phulka,130,39.0,184
Baga,2022,July,Veg Curry,95,31.35,161
Baga,2022,July,Dal Fry,125,40.0,228
Baga,2022,July,Sambar,110,34.1,139
Baga,2022,July,Rasam,55,16.5,206
Baga,2022,July,Curd,100,31.0,44
Baga,2022,July,Buttermilk,60,18.0,295
Baga,2022,July,Lassi,105,31.5,103
Baga,2022,July,Fresh Juice,40,13.2,187
Baga,2022,July,Mango Lassi,140,44.8,82
Baga,2022,July,Sweet Lassi,150,51.0,261
Baga,2022,July,Jeera Rice,120,36.0,328
Baga,2022,July,Boiled Rice,45,14.85,35
Baga,2022,July,Steamed Veg,75,23.25,78
Baga,2022,July,Veg Salad,45,14.4,384
Baga,2022,July,Papad,110,34.1,306
Baga,2022,July,Pickle,40,12.4,23
Baga,2022,July,Chutney,75,23.25,281
Baga,2022,July,Sambar Vada,140,44.8,370
Baga,2022,July,Coconut Chutney,100,31.0,499
Baga,2022,July,Mint Chutney,50,16.0,126
Baga,2022,July,Tomato Chutney,95,30.4,361
Baga,2022,July,Ginger Tea,135,45.9,218
Baga,2022,July,Masala Tea,105,32.55,250
Baga,2022,July,Lemon Tea,75,24.75,381
Baga,2022,July,Soup,100,31.0,277
Baga,2022,July,Tomato Soup,90,28.8,78
Baga,2022,July,Veg Soup,95,30.4,34
Baga,2022,July,Sweet Pongal,70,21.7,38
Baga,2022,July,Dry Fruit Halwa,50,15.5,377
Baga,2022,July,Gulab Jamun,65,21.45,170
Baga,2022,July,Kesari,95,30.4,271
Baga,2022,July,Payasam,40,12.8,408
Baga,2022,August,Idli,80,24.0,51
Baga,2022,August,Vada,145,49.3,143
Baga,2022,August,Dosa,150,45.0,169
Baga,2022,August,Masala Dosa,75,25.5,206
Baga,2022,August,Onion Dosa,70,23.1,85
Baga,2022,August,Set Dosa,60,18.6,147
Baga,2022,August,Rava Dosa,90,27.9,414
Baga,2022,August,Paneer Dosa,65,21.45,454
Baga,2022,August,Ghee Roast,110,36.3,72
Baga,2022,August,Uttapam,125,37.5,315
Baga,2022,August,Onion Uttapam,40,12.4,465
Baga,2022,August,Tomato Uttapam,45,14.4,406
Baga,2022,August,Pongal,55,18.7,457
Baga,2022,August,Upma,80,24.8,62
Baga,2022,August,Poori Bhaji,115,35.65,252
Baga,2022,August,Kesari Bath,120,38.4,248
Baga,2022,August,Mini Tiffin,130,40.3,166
Baga,2022,August,Ghee Idli,65,21.45,313
Baga,2022,August,Ragi Dosa,45,14.85,55
Baga,2022,August,Neer Dosa,135,45.9,334
Baga,2022,August,Appam,140,46.2,243
Baga,2022,August,Idiappam,125,40.0,73
Baga,2022,August,Steamed Rice,85,26.35,428
Baga,2022,August,Lemon Rice,65,20.8,37
Baga,2022,August,Tomato Rice,115,34.5,21
Baga,2022,August,Curd Rice,50,17.0,467
Baga,2022,August,Sambar Rice,140,43.4,258
Baga,2022,August,Bisibele Bath,140,47.6,465
Baga,2022,August,Veg Pulao,115,36.8,431
Baga,2022,August,Veg Kurma,150,51.0,183
Baga,2022,August,Chapati Kurma,75,24.75,264
Baga,2022,August,Parotta,120,36.0,139
Baga,2022,August,Kothu Parotta,95,32.3,356
Baga,2022,August,Chole Batura,55,17.05,119
Baga,2022,August,Bhature,115,35.65,451
Baga,2022,August,Pesarattu,50,15.0,342
Baga,2022,August,Rava Idli,140,42.0,149
Baga,2022,August,Medu Vada,65,20.15,267
Baga,2022,August,Kharabath,110,36.3,437
Baga,2022,August,Kichdi,115,36.8,42
Baga,2022,August,Sagu Dosa,65,20.8,193
Baga,2022,August,Benne Dosa,40,13.2,470
Baga,2022,August,Veg Biryani,45,14.4,43
Baga,2022,August,Tamarind Rice,55,17.6,274
Baga,2022,August,Palak Dosa,50,16.5,98
Baga,2022,August,Coconut Rice,95,28.5,94
Baga,2022,August,Bun Dosa,100,33.0,70
Baga,2022,August,Dahi Vada,145,47.85,198
Baga,2022,August,Veg Sandwich,135,45.9,107
Baga,2022,August,Tea,55,16.5,492
Baga,2022,August,Coffee,95,32.3,348
Baga,2022,August,Filter Coffee,130,40.3,356
Baga,2022,August,Butter Dosa,85,28.05,411
Baga,2022,August,Plain Dosa,80,24.0,423
Baga,2022,August,Cheese Dosa,85,27.2,93
Baga,2022,August,Garlic Dosa,90,29.7,244
Baga,2022,August,Mysore Masala,50,16.0,294
Baga,2022,August,Ghee Mysore Dosa,85,27.2,450
Baga,2022,August,Podi Idli,50,16.0,155
Baga,2022,August,Mini Idli,50,16.0,485
Baga,2022,August,Idli Vada Combo,130,39.0,334
Baga,2022,August,Dosa Vada Combo,50,15.0,181
Baga,2022,August,Upma Pesarattu Combo,140,43.4,177
Baga,2022,August,South Indian Meals,55,17.6,301
Baga,2022,August,Veg Meals,90,30.6,432
Baga,2022,August,Thali,130,40.3,33
Baga,2022,August,Chapati,75,22.5,467
Baga,2022,August,Phulka,130,42.9,468
Baga,2022,August,Veg Curry,95,30.4,472
Baga,2022,August,Dal Fry,125,38.75,368
Baga,2022,August,Sambar,110,34.1,234
Baga,2022,August,Rasam,55,17.6,109
Baga,2022,August,Curd,100,32.0,353
Baga,2022,August,Buttermilk,60,19.2,139
Baga,2022,August,Lassi,105,31.5,381
Baga,2022,August,Fresh Juice,40,13.2,358
Baga,2022,August,Mango Lassi,140,44.8,224
Baga,2022,August,Sweet Lassi,150,48.0,84
Baga,2022,August,Jeera Rice,120,39.6,386
Baga,2022,August,Boiled Rice,45,14.85,239
Baga,2022,August,Steamed Veg,75,24.0,444
Baga,2022,August,Veg Salad,45,14.85,99
Baga,2022,August,Papad,110,34.1,316
Baga,2022,August,Pickle,40,13.2,173
Baga,2022,August,Chutney,75,24.75,126
Baga,2022,August,Sambar Vada,140,43.4,449
Baga,2022,August,Coconut Chutney,100,34.0,123
Baga,2022,August,Mint Chutney,50,17.0,233
Baga,2022,August,Tomato Chutney,95,29.45,372
Baga,2022,August,Ginger Tea,135,43.2,490
Baga,2022,August,Masala Tea,105,31.5,431
Baga,2022,August,Lemon Tea,75,23.25,438
Baga,2022,August,Soup,100,33.0,249
Baga,2022,August,Tomato Soup,90,29.7,107
Baga,2022,August,Veg Soup,95,29.45,373
Baga,2022,August,Sweet Pongal,70,22.4,436
Baga,2022,August,Dry Fruit Halwa,50,16.0,75
Baga,2022,August,Gulab Jamun,65,20.15,452
Baga,2022,August,Kesari,95,30.4,34
Baga,2022,August,Payasam,40,13.2,292
Baga,2022,September,Idli,80,24.8,372
Baga,2022,September,Vada,145,44.95,297
Baga,2022,September,Dosa,150,49.5,191
Baga,2022,September,Masala Dosa,75,23.25,459
Baga,2022,September,Onion Dosa,70,22.4,185
Baga,2022,September,Set Dosa,60,19.2,440
Baga,2022,September,Rava Dosa,90,27.9,251
Baga,2022,September,Paneer Dosa,65,20.15,400
Baga,2022,September,Ghee Roast,110,37.4,84
Baga,2022,September,Uttapam,125,42.5,452
Baga,2022,September,Onion Uttapam,40,12.8,266
Baga,2022,September,Tomato Uttapam,45,15.3,332
Baga,2022,September,Pongal,55,18.7,44
Baga,2022,September,Upma,80,26.4,23
Baga,2022,September,Poori Bhaji,115,39.1,264
Baga,2022,September,Kesari Bath,120,40.8,166
Baga,2022,September,Mini Tiffin,130,42.9,373
Baga,2022,September,Ghee Idli,65,21.45,85
Baga,2022,September,Ragi Dosa,45,13.95,65
Baga,2022,September,Neer Dosa,135,43.2,265
Baga,2022,September,Appam,140,44.8,410
Baga,2022,September,Idiappam,125,41.25,486
Baga,2022,September,Steamed Rice,85,28.05,274
Baga,2022,September,Lemon Rice,65,19.5,90
Baga,2022,September,Tomato Rice,115,39.1,495
Baga,2022,September,Curd Rice,50,16.0,372
Baga,2022,September,Sambar Rice,140,47.6,20
Baga,2022,September,Bisibele Bath,140,43.4,178
Baga,2022,September,Veg Pulao,115,39.1,126
Baga,2022,September,Veg Kurma,150,45.0,135
Baga,2022,September,Chapati Kurma,75,24.75,278
Baga,2022,September,Parotta,120,39.6,441
Baga,2022,September,Kothu Parotta,95,29.45,192
Baga,2022,September,Chole Batura,55,18.7,426
Baga,2022,September,Bhature,115,35.65,158
Baga,2022,September,Pesarattu,50,16.5,165
Baga,2022,September,Rava Idli,140,47.6,210
Baga,2022,September,Medu Vada,65,20.8,346
Baga,2022,September,Kharabath,110,35.2,319
Baga,2022,September,Kichdi,115,36.8,320
Baga,2022,September,Sagu Dosa,65,22.1,337
Baga,2022,September,Benne Dosa,40,12.8,31
Baga,2022,September,Veg Biryani,45,13.95,189
Baga,2022,September,Tamarind Rice,55,17.05,54
Baga,2022,September,Palak Dosa,50,15.5,485
Baga,2022,September,Coconut Rice,95,30.4,496
Baga,2022,September,Bun Dosa,100,32.0,292
Baga,2022,September,Dahi Vada,145,43.5,349
Baga,2022,September,Veg Sandwich,135,40.5,394
Baga,2022,September,Tea,55,17.6,423
Baga,2022,September,Coffee,95,29.45,116
Baga,2022,September,Filter Coffee,130,42.9,494
Baga,2022,September,Butter Dosa,85,26.35,154
Baga,2022,September,Plain Dosa,80,26.4,311
Baga,2022,September,Cheese Dosa,85,28.9,130
Baga,2022,September,Garlic Dosa,90,29.7,441
Baga,2022,September,Mysore Masala,50,15.0,78
Baga,2022,September,Ghee Mysore Dosa,85,26.35,68
Baga,2022,September,Podi Idli,50,16.0,213
Baga,2022,September,Mini Idli,50,15.5,219
Baga,2022,September,Idli Vada Combo,130,42.9,21
Baga,2022,September,Dosa Vada Combo,50,16.5,214
Baga,2022,September,Upma Pesarattu Combo,140,46.2,292
Baga,2022,September,South Indian Meals,55,18.15,374
Baga,2022,September,Veg Meals,90,29.7,301
Baga,2022,September,Thali,130,39.0,492
Baga,2022,September,Chapati,75,24.0,174
Baga,2022,September,Phulka,130,41.6,28
Baga,2022,September,Veg Curry,95,31.35,45
Baga,2022,September,Dal Fry,125,40.0,374
Baga,2022,September,Sambar,110,35.2,437
Baga,2022,September,Rasam,55,17.6,74
Baga,2022,September,Curd,100,31.0,90
Baga,2022,September,Buttermilk,60,19.8,312
Baga,2022,September,Lassi,105,33.6,358
Baga,2022,September,Fresh Juice,40,12.8,210
Baga,2022,September,Mango Lassi,140,46.2,433
Baga,2022,September,Sweet Lassi,150,46.5,379
Baga,2022,September,Jeera Rice,120,37.2,22
Baga,2022,September,Boiled Rice,45,14.4,367
Baga,2022,September,Steamed Veg,75,24.0,201
Baga,2022,September,Veg Salad,45,14.4,80
Baga,2022,September,Papad,110,36.3,305
Baga,2022,September,Pickle,40,13.2,291
Baga,2022,September,Chutney,75,23.25,79
Baga,2022,September,Sambar Vada,140,43.4,51
Baga,2022,September,Coconut Chutney,100,31.0,366
Baga,2022,September,Mint Chutney,50,16.5,118
Baga,2022,September,Tomato Chutney,95,31.35,330
Baga,2022,September,Ginger Tea,135,43.2,98
Baga,2022,September,Masala Tea,105,33.6,68
Baga,2022,September,Lemon Tea,75,22.5,122
Baga,2022,September,Soup,100,32.0,70
Baga,2022,September,Tomato Soup,90,27.9,370
Baga,2022,September,Veg Soup,95,30.4,332
Baga,2022,September,Sweet Pongal,70,22.4,262
Baga,2022,September,Dry Fruit Halwa,50,16.5,342
Baga,2022,September,Gulab Jamun,65,22.1,438
Baga,2022,September,Kesari,95,31.35,277
Baga,2022,September,Payasam,40,12.4,143
Baga,2022,October,Idli,80,25.6,451
Baga,2022,October,Vada,145,44.95,56
Baga,2022,October,Dosa,150,49.5,230
Baga,2022,October,Masala Dosa,75,24.75,278
Baga,2022,October,Onion Dosa,70,23.8,461
Baga,2022,October,Set Dosa,60,18.6,160
Baga,2022,October,Rava Dosa,90,29.7,439
Baga,2022,October,Paneer Dosa,65,21.45,249
Baga,2022,October,Ghee Roast,110,33.0,478
Baga,2022,October,Uttapam,125,40.0,38
Baga,2022,October,Onion Uttapam,40,12.4,86
Baga,2022,October,Tomato Uttapam,45,14.4,453
Baga,2022,October,Pongal,55,18.15,147
Baga,2022,October,Upma,80,25.6,64
Baga,2022,October,Poori Bhaji,115,35.65,252
Baga,2022,October,Kesari Bath,120,36.0,115
Baga,2022,October,Mini Tiffin,130,39.0,41
Baga,2022,October,Ghee Idli,65,20.8,33
Baga,2022,October,Ragi Dosa,45,14.85,248
Baga,2022,October,Neer Dosa,135,44.55,110
Baga,2022,October,Appam,140,46.2,56
Baga,2022,October,Idiappam,125,38.75,292
Baga,2022,October,Steamed Rice,85,28.05,380
Baga,2022,October,Lemon Rice,65,21.45,302
Baga,2022,October,Tomato Rice,115,34.5,423
Baga,2022,October,Curd Rice,50,16.0,433
Baga,2022,October,Sambar Rice,140,47.6,404
Baga,2022,October,Bisibele Bath,140,46.2,36
Baga,2022,October,Veg Pulao,115,36.8,492
Baga,2022,October,Veg Kurma,150,49.5,207
Baga,2022,October,Chapati Kurma,75,22.5,207
Baga,2022,October,Parotta,120,38.4,268
Baga,2022,October,Kothu Parotta,95,31.35,478
Baga,2022,October,Chole Batura,55,18.15,341
Baga,2022,October,Bhature,115,37.95,226
Baga,2022,October,Pesarattu,50,15.5,238
Baga,2022,October,Rava Idli,140,47.6,483
Baga,2022,October,Medu Vada,65,20.8,123
Baga,2022,October,Kharabath,110,34.1,256
Baga,2022,October,Kichdi,115,39.1,59
Baga,2022,October,Sagu Dosa,65,22.1,266
Baga,2022,October,Benne Dosa,40,13.2,119
Baga,2022,October,Veg Biryani,45,14.4,346
Baga,2022,October,Tamarind Rice,55,18.15,192
Baga,2022,October,Palak Dosa,50,16.0,93
Baga,2022,October,Coconut Rice,95,30.4,40
Baga,2022,October,Bun Dosa,100,32.0,108
Baga,2022,October,Dahi Vada,145,46.4,336
Baga,2022,October,Veg Sandwich,135,40.5,398
Baga,2022,October,Tea,55,18.15,79
Baga,2022,October,Coffee,95,29.45,263
Baga,2022,October,Filter Coffee,130,41.6,242
Baga,2022,October,Butter Dosa,85,28.05,452
Baga,2022,October,Plain Dosa,80,24.8,25
Baga,2022,October,Cheese Dosa,85,28.05,130
Baga,2022,October,Garlic Dosa,90,29.7,230
Baga,2022,October,Mysore Masala,50,16.5,90
Baga,2022,October,Ghee Mysore Dosa,85,27.2,344
Baga,2022,October,Podi Idli,50,16.5,208
Baga,2022,October,Mini Idli,50,16.0,107
Baga,2022,October,Idli Vada Combo,130,44.2,255
Baga,2022,October,Dosa Vada Combo,50,16.5,29
Baga,2022,October,Upma Pesarattu Combo,140,47.6,286
Baga,2022,October,South Indian Meals,55,18.15,146
Baga,2022,October,Veg Meals,90,29.7,281
Baga,2022,October,Thali,130,42.9,196
Baga,2022,October,Chapati,75,24.75,118
Baga,2022,October,Phulka,130,39.0,153
Baga,2022,October,Veg Curry,95,31.35,169
Baga,2022,October,Dal Fry,125,41.25,171
Baga,2022,October,Sambar,110,37.4,355
Baga,2022,October,Rasam,55,17.05,457
Baga,2022,October,Curd,100,32.0,444
Baga,2022,October,Buttermilk,60,18.0,123
Baga,2022,October,Lassi,105,35.7,412
Baga,2022,October,Fresh Juice,40,12.0,180
Baga,2022,October,Mango Lassi,140,46.2,170
Baga,2022,October,Sweet Lassi,150,48.0,130
Baga,2022,October,Jeera Rice,120,39.6,68
Baga,2022,October,Boiled Rice,45,14.4,372
Baga,2022,October,Steamed Veg,75,24.75,293
Baga,2022,October,Veg Salad,45,13.5,486
Baga,2022,October,Papad,110,36.3,36
Baga,2022,October,Pickle,40,13.2,292
Baga,2022,October,Chutney,75,24.75,104
Baga,2022,October,Sambar Vada,140,42.0,78
Baga,2022,October,Coconut Chutney,100,34.0,238
Baga,2022,October,Mint Chutney,50,15.0,464
Baga,2022,October,Tomato Chutney,95,30.4,242
Baga,2022,October,Ginger Tea,135,41.85,360
Baga,2022,October,Masala Tea,105,32.55,40
Baga,2022,October,Lemon Tea,75,25.5,240
Baga,2022,October,Soup,100,32.0,489
Baga,2022,October,Tomato Soup,90,30.6,60
Baga,2022,October,Veg Soup,95,31.35,482
Baga,2022,October,Sweet Pongal,70,23.1,169
Baga,2022,October,Dry Fruit Halwa,50,16.0,331
Baga,2022,October,Gulab Jamun,65,20.8,267
Baga,2022,October,Kesari,95,30.4,83
Baga,2022,October,Payasam,40,13.2,159
Baga,2022,November,Idli,80,24.8,361
Baga,2022,November,Vada,145,46.4,473
Baga,2022,November,Dosa,150,45.0,198
Baga,2022,November,Masala Dosa,75,24.0,197
Baga,2022,November,Onion Dosa,70,22.4,282
Baga,2022,November,Set Dosa,60,18.6,159
Baga,2022,November,Rava Dosa,90,27.9,66
Baga,2022,November,Paneer Dosa,65,22.1,294
Baga,2022,November,Ghee Roast,110,35.2,439
Baga,2022,November,Uttapam,125,37.5,453
Baga,2022,November,Onion Uttapam,40,13.6,461
Baga,2022,November,Tomato Uttapam,45,14.4,49
Baga,2022,November,Pongal,55,18.15,155
Baga,2022,November,Upma,80,24.0,302
Baga,2022,November,Poori Bhaji,115,36.8,201
Baga,2022,November,Kesari Bath,120,40.8,353
Baga,2022,November,Mini Tiffin,130,41.6,61
Baga,2022,November,Ghee Idli,65,22.1,269
Baga,2022,November,Ragi Dosa,45,14.85,229
Baga,2022,November,Neer Dosa,135,45.9,307
Baga,2022,November,Appam,140,47.6,123
Baga,2022,November,Idiappam,125,41.25,311
Baga,2022,November,Steamed Rice,85,28.9,261
Baga,2022,November,Lemon Rice,65,19.5,393
Baga,2022,November,Tomato Rice,115,37.95,483
Baga,2022,November,Curd Rice,50,15.5,346
Baga,2022,November,Sambar Rice,140,42.0,91
Baga,2022,November,Bisibele Bath,140,42.0,184
Baga,2022,November,Veg Pulao,115,39.1,139
Baga,2022,November,Veg Kurma,150,48.0,268
Baga,2022,November,Chapati Kurma,75,24.75,296
Baga,2022,November,Parotta,120,39.6,194
Baga,2022,November,Kothu Parotta,95,29.45,378
Baga,2022,November,Chole Batura,55,17.6,292
Baga,2022,November,Bhature,115,39.1,417
Baga,2022,November,Pesarattu,50,16.5,382
Baga,2022,November,Rava Idli,140,43.4,197
Baga,2022,November,Medu Vada,65,22.1,95
Baga,2022,November,Kharabath,110,34.1,140
Baga,2022,November,Kichdi,115,35.65,137
Baga,2022,November,Sagu Dosa,65,22.1,473
Baga,2022,November,Benne Dosa,40,12.0,86
Baga,2022,November,Veg Biryani,45,14.4,135
Baga,2022,November,Tamarind Rice,55,18.15,236
Baga,2022,November,Palak Dosa,50,16.5,214
Baga,2022,November,Coconut Rice,95,28.5,482
Baga,2022,November,Bun Dosa,100,33.0,93
Baga,2022,November,Dahi Vada,145,44.95,279
Baga,2022,November,Veg Sandwich,135,41.85,106
Baga,2022,November,Tea,55,18.7,497
Baga,2022,November,Coffee,95,31.35,465
Baga,2022,November,Filter Coffee,130,41.6,376
Baga,2022,November,Butter Dosa,85,25.5,460
Baga,2022,November,Plain Dosa,80,27.2,152
Baga,2022,November,Cheese Dosa,85,25.5,24
Baga,2022,November,Garlic Dosa,90,27.0,480
Baga,2022,November,Mysore Masala,50,17.0,411
Baga,2022,November,Ghee Mysore Dosa,85,28.05,244
Baga,2022,November,Podi Idli,50,17.0,307
Baga,2022,November,Mini Idli,50,16.5,380
Baga,2022,November,Idli Vada Combo,130,40.3,468
Baga,2022,November,Dosa Vada Combo,50,15.5,215
Baga,2022,November,Upma Pesarattu Combo,140,47.6,37
Baga,2022,November,South Indian Meals,55,18.15,321
Baga,2022,November,Veg Meals,90,29.7,379
Baga,2022,November,Thali,130,40.3,63
Baga,2022,November,Chapati,75,24.75,21
Baga,2022,November,Phulka,130,40.3,314
Baga,2022,November,Veg Curry,95,30.4,176
Baga,2022,November,Dal Fry,125,38.75,420
Baga,2022,November,Sambar,110,37.4,144
Baga,2022,November,Rasam,55,18.7,334
Baga,2022,November,Curd,100,33.0,402
Baga,2022,November,Buttermilk,60,18.0,47
Baga,2022,November,Lassi,105,34.65,434
Baga,2022,November,Fresh Juice,40,12.8,358
Baga,2022,November,Mango Lassi,140,46.2,268
Baga,2022,November,Sweet Lassi,150,49.5,106
Baga,2022,November,Jeera Rice,120,37.2,158
Baga,2022,November,Boiled Rice,45,13.95,114
Baga,2022,November,Steamed Veg,75,25.5,419
Baga,2022,November,Veg Salad,45,14.4,292
Baga,2022,November,Papad,110,34.1,406
Baga,2022,November,Pickle,40,13.2,165
Baga,2022,November,Chutney,75,24.75,293
Baga,2022,November,Sambar Vada,140,44.8,441
Baga,2022,November,Coconut Chutney,100,33.0,155
Baga,2022,November,Mint Chutney,50,16.5,199
Baga,2022,November,Tomato Chutney,95,28.5,481
Baga,2022,November,Ginger Tea,135,43.2,221
Baga,2022,November,Masala Tea,105,34.65,44
Baga,2022,November,Lemon Tea,75,23.25,371
Baga,2022,November,Soup,100,33.0,183
Baga,2022,November,Tomato Soup,90,29.7,412
Baga,2022,November,Veg Soup,95,30.4,43
Baga,2022,November,Sweet Pongal,70,23.1,405
Baga,2022,November,Dry Fruit Halwa,50,17.0,437
Baga,2022,November,Gulab Jamun,65,20.8,434
Baga,2022,November,Kesari,95,29.45,30
Baga,2022,November,Payasam,40,12.8,407
Baga,2022,December,Idli,80,24.0,418
Baga,2022,December,Vada,145,44.95,94
Baga,2022,December,Dosa,150,51.0,448
Baga,2022,December,Masala Dosa,75,25.5,489
Baga,2022,December,Onion Dosa,70,23.8,264
Baga,2022,December,Set Dosa,60,19.8,193
Baga,2022,December,Rava Dosa,90,27.9,485
Baga,2022,December,Paneer Dosa,65,20.15,141
Baga,2022,December,Ghee Roast,110,36.3,302
Baga,2022,December,Uttapam,125,40.0,74
Baga,2022,December,Onion Uttapam,40,13.6,166
Baga,2022,December,Tomato Uttapam,45,14.4,362
Baga,2022,December,Pongal,55,16.5,339
Baga,2022,December,Upma,80,26.4,177
Baga,2022,December,Poori Bhaji,115,36.8,348
Baga,2022,December,Kesari Bath,120,38.4,401
Baga,2022,December,Mini Tiffin,130,41.6,302
Baga,2022,December,Ghee Idli,65,20.15,36
Baga,2022,December,Ragi Dosa,45,15.3,430
Baga,2022,December,Neer Dosa,135,44.55,224
Baga,2022,December,Appam,140,43.4,74
