Date,Location,Total Sales,Swiggy,Zomato,Card Sales,UPI,Dineout,Zomato Pro,Expenses,Expected Cash Sales,Actual Cash Sales,Year,Month
09-07-2023 00:00,Siolim,177103,33646,32481,18352,5662,1533,2625,6766,76038,76830,2023,July
10-07-2023 00:00,Baga,189315,32504,32209,19238,14183,1843,1280,9048,79010,79819,2023,July
10-07-2023 00:00,KTC,194016,33716,37641,6654,12494,1573,1289,5403,95246,94451,2023,July
10-07-2023 00:00,Khorlim,157586,34896,32452,12577,8894,2003,4650,9377,52737,53495,2023,July
10-07-2023 00:00,Margao,168543,29289,38255,10564,15201,4191,2819,8628,59596,59779,2023,July
10-07-2023 00:00,Panaji,133127,30622,34419,6065,19098,4448,1913,5993,30569,31053,2023,July
10-07-2023 00:00,Porvorim,177671,28456,37051,10214,14598,2494,4625,7550,72683,72656,2023,July
10-07-2023 00:00,Siolim,123940,28327,31707,7512,17540,3006,3785,6277,25786,26435,2023,July
11-07-2023 00:00,Baga,167254,31250,34812,7728,7677,1300,2049,8443,73995,73319,2023,July
11-07-2023 00:00,KTC,152180,27998,33068,6500,11913,3317,3563,8998,56823,56033,2023,July
11-07-2023 00:00,Khorlim,182955,33647,34298,5576,11205,4191,1255,6207,86576,87050,2023,July
11-07-2023 00:00,Margao,190234,32258,39982,11318,15784,3556,3432,5076,78828,79686,2023,July
11-07-2023 00:00,Panaji,130510,25467,39659,17455,12885,1891,4231,5229,23693,23152,2023,July
11-07-2023 00:00,Porvorim,145708,25000,39031,19758,12490,2869,3645,7591,35324,34485,2023,July
11-07-2023 00:00,Siolim,192149,29423,32636,12821,14445,2783,2591,5369,92081,91525,2023,July
12-07-2023 00:00,Baga,186621,27155,33350,9700,12805,2211,1009,7699,92692,93117,2023,July
12-07-2023 00:00,KTC,156366,25805,39107,7730,10397,2737,1745,7286,61559,61349,2023,July
12-07-2023 00:00,Khorlim,108761,32743,31379,9587,8019,1491,2474,5292,17776,18429,2023,July
12-07-2023 00:00,Margao,196412,30877,35718,11350,7343,4642,2413,5919,98150,98381,2023,July
12-07-2023 00:00,Panaji,124370,34853,31038,17466,18966,2491,4770,8044,6742,5958,2023,July
12-07-2023 00:00,Porvorim,103090,34367,31528,8693,15802,1554,2111,5096,3939,3559,2023,July
12-07-2023 00:00,Siolim,191931,33041,33541,8963,17600,1601,3977,6291,86917,87561,2023,July
13-07-2023 00:00,Baga,127301,31437,38570,17862,13953,4249,2141,5753,13336,14102,2023,July
13-07-2023 00:00,KTC,113216,26386,37997,19600,10885,1785,4477,5242,6844,5911,2023,July
13-07-2023 00:00,Khorlim,109658,28466,34717,10512,8254,2244,2080,8543,14842,14969,2023,July
13-07-2023 00:00,Margao,182831,26195,37682,12078,16235,3607,2818,8192,76024,75651,2023,July
13-07-2023 00:00,Panaji,135134,29391,32620,17347,5062,1845,2570,8639,37660,38206,2023,July
13-07-2023 00:00,Porvorim,171655,28411,31745,12586,9334,1334,3797,5796,78652,78050,2023,July
13-07-2023 00:00,Siolim,123523,32359,33997,18477,5662,3619,4720,6767,17922,17719,2023,July
14-07-2023 00:00,Baga,100842,25917,33390,11863,6243,4755,4378,9651,4645,4120,2023,July
14-07-2023 00:00,KTC,138925,25082,37836,11112,7815,4258,3085,9536,40201,39951,2023,July
14-07-2023 00:00,Khorlim,188703,29342,35050,16328,8119,1843,2454,9063,86504,87056,2023,July
14-07-2023 00:00,Margao,178172,33496,36814,19688,10753,3645,4490,9643,59643,59513,2023,July
14-07-2023 00:00,Panaji,185318,28633,36551,15652,12001,3385,3085,6790,79221,79413,2023,July
14-07-2023 00:00,Porvorim,120784,27648,37265,16893,6209,2831,3665,7130,19143,20002,2023,July
14-07-2023 00:00,Siolim,111397,33514,34103,9588,15463,2769,3782,8547,3631,4094,2023,July
15-07-2023 00:00,Baga,191101,26173,35024,13004,10290,2948,3116,6970,93576,94073,2023,July
15-07-2023 00:00,KTC,173332,30861,31321,16996,7003,2134,2873,6230,75914,75069,2023,July
15-07-2023 00:00,Khorlim,109835,34605,30439,11219,11049,3625,2061,9409,7428,8143,2023,July
15-07-2023 00:00,Margao,125580,31533,38050,19400,10347,1458,2930,8941,12921,13434,2023,July
15-07-2023 00:00,Panaji,128111,25505,38844,15551,10115,4742,3757,5626,23971,23877,2023,July
15-07-2023 00:00,Porvorim,118198,29977,37038,18551,7211,4496,2004,6031,12890,13825,2023,July
15-07-2023 00:00,Siolim,176849,25074,38006,9955,9579,4649,1942,9620,78024,77194,2023,July
16-07-2023 00:00,Baga,192351,27562,36010,7681,18918,2874,3912,6336,89058,89872,2023,July
16-07-2023 00:00,KTC,148542,31776,33495,10420,17302,2384,3549,8319,41297,40721,2023,July
16-07-2023 00:00,Khorlim,140007,28662,30568,7014,12041,3801,3070,8973,45878,46058,2023,July
16-07-2023 00:00,Margao,183014,28681,33567,8340,18822,4294,2616,9739,76955,77270,2023,July
16-07-2023 00:00,Panaji,144023,32123,38421,9189,6738,4191,2919,8738,41704,40911,2023,July
16-07-2023 00:00,Porvorim,157374,34711,35015,6792,18964,2424,4010,7163,48295,47405,2023,July
16-07-2023 00:00,Siolim,159461,31483,38528,5120,8200,4810,1758,5071,64491,64651,2023,July
17-07-2023 00:00,Baga,189668,32681,30030,10012,12085,2527,1793,9623,90917,90488,2023,July
17-07-2023 00:00,KTC,158795,30016,31925,7358,12793,2766,2935,8231,62771,62689,2023,July
17-07-2023 00:00,Khorlim,161576,26182,31071,15475,6317,4122,4743,9100,64566,64383,2023,July
17-07-2023 00:00,Margao,135534,34967,35492,15541,18207,4099,4565,5407,17256,17926,2023,July
17-07-2023 00:00,Panaji,189255,27696,34325,6259,15442,1033,1542,7264,95694,94776,2023,July
17-07-2023 00:00,Porvorim,198852,27425,36711,12838,10964,2316,1878,5719,101001,100261,2023,July
17-07-2023 00:00,Siolim,182855,31664,38936,12299,15346,1824,3457,6398,72931,73198,2023,July
18-07-2023 00:00,Baga,175064,27309,30187,10118,11851,3643,3467,5706,82783,81880,2023,July
18-07-2023 00:00,KTC,146336,32593,31904,15679,6493,4436,1174,8894,45163,44741,2023,July
18-07-2023 00:00,Khorlim,161842,34660,32320,13946,12320,1084,3673,7101,56738,56595,2023,July
18-07-2023 00:00,Margao,188556,26670,34442,9744,16713,4666,1418,9890,85013,84528,2023,July
18-07-2023 00:00,Panaji,130677,34872,38014,13286,16909,4346,1943,9601,11706,11263,2023,July
18-07-2023 00:00,Porvorim,120518,26980,37844,11345,5805,1985,1648,5905,29006,29164,2023,July
18-07-2023 00:00,Siolim,136310,29654,36015,5539,10729,1814,2257,7887,42415,42758,2023,July
19-07-2023 00:00,Baga,144487,27104,30002,17052,11408,4214,3015,6186,45506,45009,2023,July
19-07-2023 00:00,KTC,127839,30256,39147,15959,10968,3292,4440,8369,15408,15675,2023,July
19-07-2023 00:00,Khorlim,114595,29216,30521,10162,17789,1487,4321,9084,12015,11936,2023,July
19-07-2023 00:00,Margao,166843,27482,38049,13474,11632,1103,4490,8696,61917,62709,2023,July
19-07-2023 00:00,Panaji,133816,32955,35854,18279,18029,2012,2784,9423,14480,14457,2023,July
19-07-2023 00:00,Porvorim,113012,27987,32284,16816,15054,1720,4230,5692,9229,9086,2023,July
19-07-2023 00:00,Siolim,128255,33173,37885,18154,11048,2935,2676,8269,14115,13232,2023,July
20-07-2023 00:00,Baga,116070,28178,32371,11886,17047,3235,4737,6124,12492,13138,2023,July
20-07-2023 00:00,KTC,141646,28118,37899,8404,9384,1713,4516,6727,44885,44470,2023,July
20-07-2023 00:00,Khorlim,138431,28107,39939,9776,16613,1354,4808,9568,28266,28984,2023,July
20-07-2023 00:00,Margao,115779,29543,36057,8489,12423,2632,4705,9728,12202,11991,2023,July
20-07-2023 00:00,Panaji,178850,26208,36601,19952,15570,1406,4229,9388,65496,65858,2023,July
20-07-2023 00:00,Porvorim,129992,29621,36338,16078,8280,3365,1071,6366,28873,28272,2023,July
20-07-2023 00:00,Siolim,151287,33738,37169,18044,5507,1876,1550,8837,44566,44878,2023,July
21-07-2023 00:00,Baga,186278,27086,37298,7952,16914,3598,1893,7792,83745,84255,2023,July
21-07-2023 00:00,KTC,132558,25118,36753,15735,16426,3735,4756,7027,23008,23403,2023,July
21-07-2023 00:00,Khorlim,186792,25017,37494,8799,16283,4389,2910,6965,84935,85244,2023,July
21-07-2023 00:00,Margao,165137,34136,37509,19755,8790,2128,2616,5056,55147,55567,2023,July
21-07-2023 00:00,Panaji,169617,32362,32706,18372,10607,4038,2591,8977,59964,59357,2023,July
21-07-2023 00:00,Porvorim,115554,29022,35477,12455,18265,3356,2063,5941,8975,8763,2023,July
21-07-2023 00:00,Siolim,131678,33496,35258,17639,17205,1614,3246,5157,18063,18369,2023,July
22-07-2023 00:00,Baga,160714,33600,32094,13732,7864,2442,1200,9784,59998,60616,2023,July
22-07-2023 00:00,KTC,179949,33791,39447,16449,10644,1342,2825,9010,66441,65609,2023,July
22-07-2023 00:00,Khorlim,144310,32606,37469,16917,17314,1936,4641,7760,25667,26361,2023,July
22-07-2023 00:00,Margao,146661,27607,32295,9043,9264,2663,3084,8335,54370,54145,2023,July
22-07-2023 00:00,Panaji,181107,28593,39100,8245,19260,2665,1649,7564,74031,74689,2023,July
22-07-2023 00:00,Porvorim,130018,30746,39063,18953,13180,4995,3731,7593,11757,12531,2023,July
22-07-2023 00:00,Siolim,183869,29919,32744,11012,18587,4298,1748,5304,80257,81220,2023,July
23-07-2023 00:00,Baga,143491,32611,35378,11441,8345,1290,2645,6564,45217,44725,2023,July
23-07-2023 00:00,KTC,113085,32672,36972,7552,12510,4307,2221,8347,8504,8022,2023,July
23-07-2023 00:00,Khorlim,138981,30029,35178,7860,14497,3570,2444,7337,38066,38915,2023,July
23-07-2023 00:00,Margao,114202,28940,30442,8925,16290,1636,4995,8608,14366,14856,2023,July
23-07-2023 00:00,Panaji,159978,28903,32394,12319,8954,3903,3157,9466,60882,59911,2023,July
23-07-2023 00:00,Porvorim,180253,28882,32629,15644,15182,4534,3821,6997,72564,72194,2023,July
23-07-2023 00:00,Siolim,142316,25347,34325,5117,15682,4595,2075,7801,47374,46616,2023,July
24-07-2023 00:00,Baga,137400,31115,32125,19087,19427,2818,3937,8553,20338,20054,2023,July
24-07-2023 00:00,KTC,141965,26587,38283,8923,13061,2126,4867,9625,38493,37868,2023,July
24-07-2023 00:00,Khorlim,179062,26236,36188,7568,19555,2085,2314,9543,75573,75361,2023,July
24-07-2023 00:00,Margao,198498,26390,36602,7748,14842,3342,2205,9557,97812,97911,2023,July
24-07-2023 00:00,Panaji,151684,32219,35219,16251,7908,4867,2117,7814,45289,45502,2023,July
24-07-2023 00:00,Porvorim,173654,28290,39342,14127,15718,4351,2467,5752,63607,63935,2023,July
24-07-2023 00:00,Siolim,132019,29072,34757,15039,7383,4520,1101,7430,32717,32174,2023,July
25-07-2023 00:00,Baga,122687,26040,32312,16328,18759,1173,3709,7998,16368,16583,2023,July
25-07-2023 00:00,KTC,192047,26597,32527,5916,10183,1733,3480,5636,105975,105803,2023,July
25-07-2023 00:00,Khorlim,138630,30725,35893,19218,10720,3128,4953,7721,26272,25437,2023,July
25-07-2023 00:00,Margao,196542,25538,35205,14766,11831,3599,1888,5114,98601,97890,2023,July
25-07-2023 00:00,Panaji,109991,34655,32592,12935,8666,3845,1250,5837,10211,9670,2023,July
25-07-2023 00:00,Porvorim,178908,29959,39435,17320,19723,2160,1446,6282,62583,61673,2023,July
25-07-2023 00:00,Siolim,167012,27639,31533,7462,8468,3795,1611,7386,79118,79957,2023,July
26-07-2023 00:00,Baga,113661,29792,30845,18511,9724,4244,4336,5286,10923,9978,2023,July
26-07-2023 00:00,KTC,160798,29531,32339,8371,12073,1769,4128,9031,63556,62885,2023,July
26-07-2023 00:00,Khorlim,111104,28414,30011,5462,5690,4310,3365,8909,24943,25622,2023,July
26-07-2023 00:00,Margao,155176,33955,32993,18375,7112,1587,3507,6931,50716,51262,2023,July
26-07-2023 00:00,Panaji,181719,31456,30866,7317,13022,4474,2593,7449,84542,84827,2023,July
26-07-2023 00:00,Porvorim,176750,28061,36884,16932,17865,2854,1820,5737,66597,67358,2023,July
26-07-2023 00:00,Siolim,119593,31257,35026,18796,15006,4423,2577,9966,2542,2677,2023,July
27-07-2023 00:00,Baga,161507,34663,33537,13897,5094,1584,3827,9167,59738,58832,2023,July
27-07-2023 00:00,KTC,143085,31145,30968,19555,18675,4879,1732,5753,30378,30631,2023,July
27-07-2023 00:00,Khorlim,198420,34212,36589,15282,11417,3763,3156,9288,84713,85365,2023,July
27-07-2023 00:00,Margao,166713,33828,35268,6405,19289,1972,3573,7287,59091,58703,2023,July
27-07-2023 00:00,Panaji,148752,27742,31488,11965,12163,3526,3619,5538,52711,51946,2023,July
27-07-2023 00:00,Porvorim,141729,30896,39967,19984,9660,1476,4793,5389,29564,29620,2023,July
27-07-2023 00:00,Siolim,123583,29014,37434,10145,14211,3604,1000,5043,23132,22281,2023,July
28-07-2023 00:00,Baga,182424,31554,37288,12741,17825,3659,1272,5367,72718,73089,2023,July
28-07-2023 00:00,KTC,192070,29162,30733,13497,18355,3485,4293,7860,84685,84992,2023,July
28-07-2023 00:00,Khorlim,170310,31844,35559,19706,9761,2071,4869,9543,56957,55957,2023,July
28-07-2023 00:00,Margao,191468,33041,32325,15520,13778,3365,3652,6783,83004,83705,2023,July
28-07-2023 00:00,Panaji,150642,28965,34335,9095,9535,4982,4679,7886,51165,50384,2023,July
28-07-2023 00:00,Porvorim,194870,26612,36380,5655,18344,3644,2924,8035,93276,94234,2023,July
28-07-2023 00:00,Siolim,102256,31201,39320,5136,11621,1062,3681,6565,3670,3394,2023,July
29-07-2023 00:00,Baga,153554,27671,38167,9395,17215,4102,4442,7858,44704,45579,2023,July
29-07-2023 00:00,KTC,193613,28208,31490,15557,12670,4416,2764,9619,88889,89289,2023,July
29-07-2023 00:00,Khorlim,137843,31712,34637,17006,11518,1946,2686,6740,31598,32314,2023,July
29-07-2023 00:00,Margao,115214,32018,32750,18411,14756,3144,2531,7751,3853,4046,2023,July
29-07-2023 00:00,Panaji,150971,27620,39289,19174,13752,4280,2628,6051,38177,37929,2023,July
29-07-2023 00:00,Porvorim,128542,27393,34583,15512,11212,3062,1171,7905,27704,27199,2023,July
29-07-2023 00:00,Siolim,125254,34041,33387,19375,15815,3371,2059,8646,8560,9185,2023,July
30-07-2023 00:00,Baga,166178,30637,38486,16395,8312,1716,4267,7921,58444,57609,2023,July
30-07-2023 00:00,KTC,111184,25045,35351,9927,13712,1330,3702,8235,13882,14654,2023,July
30-07-2023 00:00,Khorlim,119093,32704,37336,10228,11682,1239,1059,5420,19425,18473,2023,July
30-07-2023 00:00,Margao,188835,27356,33152,12145,12419,1796,3359,5503,93105,92284,2023,July
30-07-2023 00:00,Panaji,112957,27707,30204,19799,5751,1649,4457,6270,17120,16409,2023,July
30-07-2023 00:00,Porvorim,136712,27605,34622,9478,8256,4176,3042,9098,40435,39950,2023,July
30-07-2023 00:00,Siolim,167959,25926,30479,13285,18982,3229,4437,9897,61724,62001,2023,July
31-07-2023 00:00,Baga,131204,31486,38884,6432,15840,3533,2931,6228,25870,26000,2023,July
31-07-2023 00:00,KTC,169722,33825,37831,15091,12153,4910,4723,8040,53149,52610,2023,July
31-07-2023 00:00,Khorlim,154752,33692,30256,15284,18875,1221,1356,5034,49034,48633,2023,July
31-07-2023 00:00,Margao,186337,32353,30614,19025,10742,4318,1811,7881,79593,80381,2023,July
31-07-2023 00:00,Panaji,167200,30351,37515,8895,11766,2795,4896,8095,62887,63544,2023,July
31-07-2023 00:00,Porvorim,171313,25603,39806,13307,5937,1451,3786,6810,74613,74049,2023,July
31-07-2023 00:00,Siolim,149188,26552,36636,9454,8710,4834,4366,7754,50882,50329,2023,July
01-08-2023 00:00,Baga,124214,29854,31547,16594,11236,4991,4738,6608,18646,18548,2023,August
01-08-2023 00:00,KTC,196508,33575,37339,7245,19871,1921,2474,8967,85116,85608,2023,August
01-08-2023 00:00,Khorlim,108546,31496,34937,6131,17785,1073,3250,7886,5988,5412,2023,August
01-08-2023 00:00,Margao,197843,34119,30638,19422,8611,1007,2357,5525,96164,96280,2023,August
01-08-2023 00:00,Panaji,129976,29001,36855,16144,14013,3922,2816,8369,18856,18905,2023,August
01-08-2023 00:00,Porvorim,197298,34767,39578,10422,16360,2022,1648,8482,84019,83207,2023,August
01-08-2023 00:00,Siolim,167913,27313,30968,10360,19028,2922,1251,8561,67510,66540,2023,August
02-08-2023 00:00,Baga,144339,31505,30731,18699,15509,4487,3761,9337,30310,29569,2023,August
02-08-2023 00:00,KTC,140965,29320,38182,17731,14832,1374,2899,7662,28965,28157,2023,August
02-08-2023 00:00,Khorlim,166006,28475,30217,9982,5195,3396,1301,5597,81843,81496,2023,August
02-08-2023 00:00,Margao,191293,27590,32675,8395,12188,4906,3463,8874,93202,92593,2023,August
02-08-2023 00:00,Panaji,117281,34694,33690,18593,7750,4291,2080,8567,7616,7913,2023,August
02-08-2023 00:00,Porvorim,118196,33511,36379,10099,13862,2859,4527,5359,11600,11694,2023,August
02-08-2023 00:00,Siolim,166479,31448,34577,13802,16340,4692,4971,5436,55213,55344,2023,August
03-08-2023 00:00,Baga,192762,32149,33867,17307,18192,1220,1494,8695,79838,79457,2023,August
03-08-2023 00:00,KTC,181835,29306,35609,8984,8159,4306,1104,7776,86591,86965,2023,August
03-08-2023 00:00,Khorlim,139419,30254,38733,19999,18519,3383,3903,9791,14837,14905,2023,August
03-08-2023 00:00,Margao,174985,28244,39183,19288,6604,1882,2314,7088,70382,71046,2023,August
03-08-2023 00:00,Panaji,148407,25537,36860,13216,19064,4520,3368,8567,37275,36304,2023,August
03-08-2023 00:00,Porvorim,141400,31814,37801,9695,13694,2940,3961,9907,31588,32310,2023,August
03-08-2023 00:00,Siolim,163887,30842,39240,6555,19274,4465,3320,8986,51205,51572,2023,August
04-08-2023 00:00,Baga,154066,26670,34899,16732,13352,2493,4340,5853,49727,50581,2023,August
04-08-2023 00:00,KTC,183052,28569,35210,15243,18355,1189,3291,7569,73626,73716,2023,August
04-08-2023 00:00,Khorlim,140679,28842,38199,6816,12975,3214,1168,6768,42697,43316,2023,August
04-08-2023 00:00,Margao,193324,34235,32312,10214,8883,3522,2256,9985,91917,91657,2023,August
04-08-2023 00:00,Panaji,114858,32554,31307,13688,16532,1830,3960,5319,9668,10490,2023,August
04-08-2023 00:00,Porvorim,192368,33533,30357,13140,7659,4471,4200,7652,91356,90551,2023,August
04-08-2023 00:00,Siolim,176480,34236,37008,10107,14512,1370,4513,9475,65259,64767,2023,August
05-08-2023 00:00,Baga,148371,30149,37399,5126,7594,1735,2323,8380,55665,55357,2023,August
05-08-2023 00:00,KTC,165052,25013,39562,10903,14494,1217,3599,6879,63385,62973,2023,August
05-08-2023 00:00,Khorlim,123653,27191,37059,18475,14572,2366,4021,8532,11437,11687,2023,August
05-08-2023 00:00,Margao,127167,27299,30146,17747,9390,2130,3351,6743,30361,29932,2023,August
05-08-2023 00:00,Panaji,164024,30400,33735,19757,12395,1940,4768,5172,55857,56534,2023,August
05-08-2023 00:00,Porvorim,141410,32787,39721,9820,19563,1457,1334,8949,27779,26808,2023,August
05-08-2023 00:00,Siolim,199528,27800,33159,6465,12461,2686,1195,6480,109282,108822,2023,August
06-08-2023 00:00,Baga,188327,26191,39983,19083,15229,2483,4948,7557,72853,71935,2023,August
06-08-2023 00:00,KTC,139552,32718,36170,17068,14504,2936,4413,8305,23438,23881,2023,August
06-08-2023 00:00,Khorlim,124406,29089,34170,17317,6201,1045,2433,9895,24256,24903,2023,August
06-08-2023 00:00,Margao,140234,33092,34852,13238,8971,3376,2477,7659,36569,36474,2023,August
06-08-2023 00:00,Panaji,192281,31677,33286,17730,14945,4643,2222,8477,79301,78971,2023,August
06-08-2023 00:00,Porvorim,163282,25069,36850,13515,14523,1681,3948,6439,61257,61737,2023,August
06-08-2023 00:00,Siolim,143888,28263,36178,11464,7525,1342,2622,6313,50181,49709,2023,August
07-08-2023 00:00,Baga,157786,28066,36703,6972,19601,1204,3586,8651,53003,52936,2023,August
07-08-2023 00:00,KTC,131441,27114,36754,16994,14842,4156,2874,7479,21228,21259,2023,August
07-08-2023 00:00,Khorlim,199517,34435,31820,10900,19382,2079,2055,9014,89832,89376,2023,August
07-08-2023 00:00,Margao,184501,25632,33167,5669,11330,1679,1964,5450,99610,99723,2023,August
07-08-2023 00:00,Panaji,162602,32419,34811,14452,10541,2578,3349,9650,54802,54696,2023,August
07-08-2023 00:00,Porvorim,113650,33923,37067,8621,10055,1981,2151,9457,10395,10230,2023,August
07-08-2023 00:00,Siolim,157533,31701,34523,10710,16922,4457,4566,7456,47198,46729,2023,August
08-08-2023 00:00,Baga,170337,28738,38725,14679,19472,1554,3148,6582,57439,57591,2023,August
08-08-2023 00:00,KTC,113521,33189,30988,17909,6177,1217,3267,5230,15544,14679,2023,August
08-08-2023 00:00,Khorlim,126898,32470,36980,10319,11897,1312,3548,6029,24343,24442,2023,August
08-08-2023 00:00,Margao,117641,28251,38180,10691,12074,1840,3150,9455,14000,14968,2023,August
08-08-2023 00:00,Panaji,194139,34731,35218,16895,7029,1155,2739,7211,89161,88201,2023,August
08-08-2023 00:00,Porvorim,170909,29536,35757,6900,15362,4851,4311,6287,67905,68122,2023,August
08-08-2023 00:00,Siolim,128272,31992,34923,17580,15392,1052,1170,5765,20398,20878,2023,August
09-08-2023 00:00,Baga,142301,32452,39793,7897,15702,1609,4714,5124,35010,34796,2023,August
09-08-2023 00:00,KTC,114649,34092,31694,10338,17407,3441,4139,6505,7033,7434,2023,August
09-08-2023 00:00,Khorlim,152997,34180,37979,18994,15441,2526,3626,6641,33610,33108,2023,August
09-08-2023 00:00,Margao,154507,29841,37815,5892,18423,4054,4015,8846,45621,44769,2023,August
09-08-2023 00:00,Panaji,196800,33708,38502,18770,14131,4195,2699,6450,78345,77374,2023,August
09-08-2023 00:00,Porvorim,108709,33649,39609,8103,10143,4217,4384,5509,3095,2748,2023,August
09-08-2023 00:00,Siolim,132089,31932,37503,19243,10535,3711,2973,9408,16784,16048,2023,August
10-08-2023 00:00,Baga,135543,32767,31324,14461,15255,2084,4997,5924,28731,28082,2023,August
10-08-2023 00:00,KTC,136920,32967,31659,10896,11161,1576,4360,6378,37923,38042,2023,August
